merchant,category,amt,gender,city,province,latitude,longitude,city_pop,job,unix_time,merch_latitude,merch_longitude,processed_at,is_fraud
Indrive,Other,264.91,F,Hwange,Matabeleland North,-19.684098,26.429077,549281,Interior Designer,1721362151,-15.479679,30.890457,2024-07-19 06:09:11,False
Nike,Clothing,3328.58,M,Hwange,Matabeleland North,-17.818474,29.464103,212575,Customs Officer,1731666650,-20.951875,26.721692,2024-11-15 12:30:50,True
Total,Fuel,1772.7,M,Beit Bridge,Matabeleland South,-16.303487,32.724122,314229,Graphic Designer,1722171496,-16.077424,27.600917,2024-07-28 14:58:16,True
Under Armour,Clothing,2524.99,M,Bulawayo,Bulawayo,-19.452136,29.909452,943966,Human Resource Manager,1718769361,-20.844019,25.10534,2024-06-19 05:56:01,True
Kombi,Other,150.73,F,Lupane,Matabeleland North,-16.017087,33.253287,127984,Musician,1721553105,-15.658991,33.24536,2024-07-21 11:11:45,False
Thuli,Fuel,1587.74,F,Chinhoyi,Mashonaland West,-15.313999,30.419457,141129,Social Worker,1729415714,-18.91723,27.212405,2024-10-20 11:15:14,True
Nike,Clothing,429.91,F,Mhangura,Mashonaland West,-19.744235,32.912286,42955,Statistician,1713989547,-17.7542,25.206505,2024-04-24 22:12:27,False
Push Athletics,Clothing,155.29,F,Mutare,Manicaland,-20.030434,33.907069,557730,Pharmacist,1727003393,-19.718525,33.788429,2024-09-22 13:09:53,False
Total,Fuel,1541.25,F,Chinhoyi,Mashonaland West,-15.176231,27.2727,971599,Teacher,1733790127,-15.404514,26.596573,2024-12-10 02:22:07,True
Savemore,Food,1773.37,M,Chinhoyi,Mashonaland West,-16.549746,29.524741,263223,Pilot,1711016792,-15.552217,33.108448,2024-03-21 12:26:32,True
Zuva,Fuel,3.7,F,Kariba,Mashonaland West,-15.019944,32.624333,486405,Mining Geologist,1733504371,-17.027814,34.877562,2024-12-06 18:59:31,False
Total,Fuel,4524.61,M,Mhangura,Mashonaland West,-15.259397,28.394295,48526,Chef,1713804532,-19.102901,28.15352,2024-04-22 18:48:52,True
Engen,Fuel,595.33,M,Masvingo,Masvingo,-17.516576,29.406647,756912,Physiotherapist,1728284770,-15.501265,33.249789,2024-10-07 09:06:10,False
QV Pharmacy,Medical,4972.05,F,Beit Bridge,Matabeleland South,-16.293894,29.724169,702575,Real Estate Agent,1717574047,-18.384057,30.528672,2024-06-05 09:54:07,True
Uber,Other,957.3,F,Beit Bridge,Matabeleland South,-20.426631,33.420087,603158,Actuary,1727639683,-20.526776,30.438288,2024-09-29 21:54:43,False
Adidas,Clothing,938.98,M,Vic Falls,Matabeleland North,-19.78907,33.898181,115438,Driver,1730766670,-16.151551,30.974102,2024-11-05 02:31:10,False
Museyamwa,Other,589.4,M,Gweru,Midlands,-20.468648,31.153899,460860,Veterinarian,1724696554,-18.245224,27.503837,2024-08-26 20:22:34,False
7 Rings,Other,4272.45,F,Lupane,Matabeleland North,-17.267003,33.687665,161529,Artist,1729228414,-19.646324,31.287328,2024-10-18 07:13:34,True
Greenwood Pharmacy,Medical,186.9,M,Beit Bridge,Matabeleland South,-17.809657,34.20034,889816,Customs Officer,1729395755,-15.847194,33.309003,2024-10-20 05:42:35,False
Trade Center,Other,541.19,F,Marondera,Mashonaland East,-19.7704,33.512666,846446,Accountant,1729195081,-20.592535,28.201855,2024-10-17 21:58:01,False
Amazon,Electronics,3659.07,M,Lupane,Matabeleland North,-17.916265,33.572785,50918,Nurse,1705174965,-17.307769,33.692658,2024-01-13 21:42:45,True
Greenwood Pharmacy,Medical,3470.3,M,Zvishavane,Midlands,-17.325204,26.409816,481622,Athlete,1702829077,-20.665522,30.842221,2023-12-17 18:04:37,True
Under Armour,Clothing,112.03,M,Harare,Harare,-15.175097,30.063141,56546,Mining Geologist,1704784893,-17.997401,26.524448,2024-01-09 09:21:33,False
Kombi,Other,307.28,M,Kariba,Mashonaland West,-17.372595,29.41431,55056,Actuary,1723352629,-16.799972,31.018629,2024-08-11 07:03:49,False
Chicken Slice,Food,486.27,F,Chinhoyi,Mashonaland West,-15.90958,34.253268,811014,Interior Designer,1722385885,-15.250738,26.85667,2024-07-31 02:31:25,False
Chicken Slice,Food,331.62,M,Zvishavane,Midlands,-15.580271,26.463877,818997,Mechanic,1733234590,-20.926853,34.838215,2024-12-03 16:03:10,False
Uber,Other,3219.42,F,Gweru,Midlands,-18.346138,26.223602,851902,Actuary,1710499675,-18.179146,34.123742,2024-03-15 12:47:55,True
Museyamwa,Other,4353.19,M,Bulawayo,Bulawayo,-20.265662,29.679321,941402,Engineer,1712768067,-16.095391,28.401444,2024-04-10 18:54:27,True
Choppies,Food,353.16,M,Gweru,Midlands,-18.015356,28.297806,454188,Accountant,1731175257,-17.766872,32.50118,2024-11-09 20:00:57,False
Pfeka,Clothing,4223.4,F,Hwange,Matabeleland North,-20.000559,34.963999,904033,Human Resource Manager,1705547410,-16.022617,28.65801,2024-01-18 05:10:10,True
Kombi,Other,4531.48,F,Bulawayo,Bulawayo,-18.308508,28.620203,743322,Soldier,1702760350,-18.058619,27.416673,2023-12-16 22:59:10,True
KFC,Food,320.09,F,Hwange,Matabeleland North,-17.053748,30.205517,342671,Lecturer,1720975814,-18.600659,25.282806,2024-07-14 18:50:14,False
Trade Center,Other,530.96,F,Chivhu,Mashonaland East,-19.603489,33.52937,629434,Statistician,1711113293,-15.377679,25.847641,2024-03-22 15:14:53,False
Amazon,Electronics,796.18,M,Kariba,Mashonaland West,-15.374539,30.852654,945088,Politician,1720363577,-15.288538,34.260539,2024-07-07 16:46:17,False
Amazon,Electronics,115.07,M,Masvingo,Masvingo,-16.606662,33.423449,582235,Insurance Broker,1704272988,-16.765614,29.282924,2024-01-03 11:09:48,False
Indrive,Other,4493.12,M,Kariba,Mashonaland West,-18.709774,30.23346,167572,Politician,1729436000,-15.488342,30.74936,2024-10-20 16:53:20,True
KFC,Food,296.86,M,Beit Bridge,Matabeleland South,-20.69372,33.654846,478444,Environmental Consultant,1719978132,-16.633985,30.170391,2024-07-03 05:42:12,False
Pick n Pay,Food,46.48,F,Masvingo,Masvingo,-17.630936,29.515045,458025,Other,1707357947,-15.582843,31.301903,2024-02-08 04:05:47,False
Foodbox,Food,636.35,M,Chivhu,Mashonaland East,-16.462838,29.788108,588766,Auditor,1717414638,-15.011211,31.897949,2024-06-03 13:37:18,False
Chicken Inn,Food,2299.82,M,Chivhu,Mashonaland East,-15.80413,34.526295,635023,Teacher,1716106017,-19.412481,30.25966,2024-05-19 10:06:57,True
Zuva,Fuel,377.31,M,Beit Bridge,Matabeleland South,-17.591631,32.864277,560568,Pilot,1711929641,-18.426941,29.660784,2024-04-01 02:00:41,False
Museyamwa,Other,789.15,F,Hwange,Matabeleland North,-20.504053,34.884625,687891,Mechanic,1720937481,-18.793412,28.708637,2024-07-14 08:11:21,False
Museyamwa,Other,311.35,F,Kariba,Mashonaland West,-17.84527,30.017638,861838,Customs Officer,1705732052,-19.24495,28.388051,2024-01-20 08:27:32,False
Indrive,Other,476.2,M,Chinhoyi,Mashonaland West,-19.522469,34.867479,635431,Pilot,1713788585,-17.99745,33.260318,2024-04-22 14:23:05,False
Choppies,Food,3265.78,F,Hwange,Matabeleland North,-17.357201,31.333706,79832,Hwindi,1703542744,-20.063389,34.737393,2023-12-26 00:19:04,True
Thuli,Fuel,661.65,M,Zvishavane,Midlands,-18.552096,32.784776,209799,Civil Servant,1716433858,-17.768929,25.923155,2024-05-23 05:10:58,False
Chicken Inn,Food,15.02,F,Chinhoyi,Mashonaland West,-18.083322,29.249937,299030,Research Scientist,1712948589,-20.034595,30.061989,2024-04-12 21:03:09,False
Savemore,Food,893.18,M,Vic Falls,Matabeleland North,-16.678074,32.747165,647496,Event Planner,1718637336,-18.80204,33.687034,2024-06-17 17:15:36,True
Amazon,Electronics,3317.79,M,Harare,Harare,-19.491129,26.07169,72076,Hwindi,1733479403,-20.436865,32.32658,2024-12-06 12:03:23,True
Chicken Inn,Food,15.11,F,Vic Falls,Matabeleland North,-19.678949,26.144606,213459,Research Scientist,1723833590,-17.930823,28.822435,2024-08-16 20:39:50,False
Pick n Pay,Food,177.15,F,Karoi,Mashonaland West,-19.590538,32.538311,946670,Nurse,1714497319,-15.719465,33.664516,2024-04-30 19:15:19,False
Amazon,Electronics,132.16,M,Marondera,Mashonaland East,-17.91086,27.63226,770155,Other,1731570752,-19.903881,32.500385,2024-11-14 09:52:32,False
KFC,Food,886.43,M,Bulawayo,Bulawayo,-19.273605,30.768099,170491,Mechanic,1721162911,-16.74961,29.669918,2024-07-16 22:48:31,False
7 Rings,Other,89.83,M,Mhangura,Mashonaland West,-17.728592,26.480242,236848,Lawyer,1720502555,-17.981231,25.741106,2024-07-09 07:22:35,False
Trade Center,Other,171.64,F,Chinhoyi,Mashonaland West,-15.396664,31.575469,714561,Doctor,1711262539,-16.111364,29.143977,2024-03-24 08:42:19,False
Under Armour,Clothing,3078.69,F,Shurugwi,Midlands,-19.907094,32.025483,286540,Driver,1707889343,-15.252809,32.558547,2024-02-14 07:42:23,True
Pfeka,Clothing,369.6,M,Marondera,Mashonaland East,-15.056031,32.308455,618664,Graphic Designer,1723425003,-15.31595,32.027888,2024-08-12 03:10:03,False
Pick n Pay,Food,621.4,M,Chinhoyi,Mashonaland West,-20.394591,34.016362,158521,Research Scientist,1717832591,-19.984992,31.155974,2024-06-08 09:43:11,False
Museyamwa,Other,3620.3,M,Bulawayo,Bulawayo,-19.79922,27.884093,142549,Farmer,1733428900,-20.07973,29.987763,2024-12-05 22:01:40,True
N Richards,Other,30.72,M,Chivhu,Mashonaland East,-19.397582,31.893742,605877,Auditor,1704659947,-19.998586,27.199609,2024-01-07 22:39:07,False
Push Athletics,Clothing,3924.54,F,Harare,Harare,-16.411061,33.187441,749927,Microbiologist,1714201799,-20.1355,27.829138,2024-04-27 09:09:59,True
Engen,Fuel,1646.43,M,Harare,Harare,-19.372453,27.368673,995673,Architect,1719842371,-20.035581,34.401347,2024-07-01 15:59:31,True
Trade Center,Other,4582.65,F,Masvingo,Masvingo,-18.534102,28.337192,881051,Actuary,1710766754,-17.215881,31.041894,2024-03-18 14:59:14,True
Adidas,Clothing,560.59,M,Bulawayo,Bulawayo,-16.383788,32.881519,90408,Environmental Consultant,1729447509,-16.607807,26.151223,2024-10-20 20:05:09,False
Savemore,Food,53.98,M,Gweru,Midlands,-16.813993,31.528146,384202,Nurse,1717087683,-18.271988,28.341217,2024-05-30 18:48:03,False
Foodbox,Food,4212.42,M,Beit Bridge,Matabeleland South,-16.52336,29.644149,395251,Tour Guide,1725323005,-19.542114,27.524044,2024-09-03 02:23:25,True
Uber,Other,87.04,F,Marondera,Mashonaland East,-20.870459,28.55549,796011,Banker,1713846134,-20.56375,25.218727,2024-04-23 06:22:14,False
N Richards,Other,767.42,M,Zvishavane,Midlands,-18.046167,30.459144,192018,Radiographer,1707291184,-18.144751,34.389284,2024-02-07 09:33:04,False
7 Rings,Other,836.63,M,Kariba,Mashonaland West,-17.006913,34.721015,266499,Nurse,1706252258,-17.215346,30.075431,2024-01-26 08:57:38,True
Choppies,Food,456.17,F,Vic Falls,Matabeleland North,-17.214521,32.716835,898126,Civil Servant,1720023061,-20.147328,29.172458,2024-07-03 18:11:01,False
Thuli,Fuel,4542.78,M,Hwange,Matabeleland North,-17.091122,25.848788,672413,Marketing Specialist,1725781260,-16.308971,31.254179,2024-09-08 09:41:00,True
Uber,Other,1531.24,M,Marondera,Mashonaland East,-17.567339,29.360122,103178,Customs Officer,1729183440,-15.733739,32.625671,2024-10-17 18:44:00,True
Adidas,Clothing,631.41,F,Marondera,Mashonaland East,-18.240169,25.393691,572212,Research Scientist,1719583919,-18.939979,30.865227,2024-06-28 16:11:59,False
Under Armour,Clothing,598.88,F,Chivhu,Mashonaland East,-18.657068,34.982447,960690,Hwindi,1730560564,-20.937125,33.314907,2024-11-02 17:16:04,False
Pfeka,Clothing,286.61,M,Lupane,Matabeleland North,-17.778101,30.392406,502646,Pharmacist,1724946062,-19.332418,25.864479,2024-08-29 17:41:02,False
Push Athletics,Clothing,4516.55,F,Harare,Harare,-20.136515,32.223302,304447,Actuary,1722948590,-20.567131,25.425887,2024-08-06 14:49:50,True
Museyamwa,Other,949.22,M,Mhangura,Mashonaland West,-18.708419,28.371207,171381,Research Scientist,1706082988,-15.055983,25.877107,2024-01-24 09:56:28,False
Pick n Pay,Food,284.13,M,Chivhu,Mashonaland East,-17.936163,25.616657,800556,Electrician,1715367380,-20.994752,30.725808,2024-05-10 20:56:20,False
KFC,Food,121.42,M,Masvingo,Masvingo,-17.22117,32.937353,590392,Real Estate Agent,1726284797,-15.822172,31.510128,2024-09-14 05:33:17,False
Greenwood Pharmacy,Medical,454.51,M,Chinhoyi,Mashonaland West,-17.934267,25.276281,833285,Teacher,1705879316,-18.00257,28.291573,2024-01-22 01:21:56,False
MedOrange,Medical,659.37,M,Bulawayo,Bulawayo,-19.40011,27.664874,102157,Pharmacist,1729766226,-16.081833,27.953176,2024-10-24 12:37:06,False
KFC,Food,3818.68,F,Zvishavane,Midlands,-18.639007,28.585785,451455,Real Estate Agent,1718475735,-18.236193,33.64114,2024-06-15 20:22:15,True
Zuva,Fuel,325.07,M,Chinhoyi,Mashonaland West,-19.098176,29.978166,299911,Event Planner,1709160415,-17.192235,27.358836,2024-02-29 00:46:55,False
Trade Center,Other,2016.58,M,Zvishavane,Midlands,-17.674769,28.430417,605196,Environmental Consultant,1718985448,-18.698962,32.29778,2024-06-21 17:57:28,True
Uber,Other,1614.75,F,Mutare,Manicaland,-16.913214,31.887877,942495,Marketing Specialist,1731503849,-15.830559,29.46841,2024-11-13 15:17:29,True
eBay,Other,3163.71,M,Zvishavane,Midlands,-18.600648,27.548935,323113,Actuary,1713709003,-20.006435,30.711646,2024-04-21 16:16:43,True
KFC,Food,1575.55,M,Kwekwe,Midlands,-18.003863,28.579379,951545,Engineer,1706288106,-20.891698,27.361247,2024-01-26 18:55:06,True
Spar,Food,4892.35,F,Kariba,Mashonaland West,-19.000717,32.143191,985154,Hwindi,1719020254,-17.235011,27.899249,2024-06-22 03:37:34,True
Pick n Pay,Food,4383.36,F,Chinhoyi,Mashonaland West,-16.063231,25.841716,58417,Actuary,1718303842,-19.258364,28.562618,2024-06-13 20:37:22,True
Adidas,Clothing,60.51,M,Marondera,Mashonaland East,-19.426264,28.181899,852161,Physiotherapist,1707904066,-18.679561,31.112079,2024-02-14 11:47:46,False
Under Armour,Clothing,3654.44,F,Mhangura,Mashonaland West,-17.11218,29.079346,655283,Pharmacist,1710586798,-18.723443,28.691769,2024-03-16 12:59:58,True
Pick n Pay,Food,233.61,F,Chinhoyi,Mashonaland West,-18.986975,28.501918,90093,IT Support,1726057145,-20.279367,34.442707,2024-09-11 14:19:05,False
Under Armour,Clothing,2091.93,M,Kwekwe,Midlands,-20.398967,26.835515,733873,Politician,1727483652,-18.063972,28.906092,2024-09-28 02:34:12,True
QV Pharmacy,Medical,505.25,F,Shurugwi,Midlands,-20.393465,25.099674,403737,Social Worker,1721113991,-19.865013,26.515184,2024-07-16 09:13:11,False
Indrive,Other,3140.61,F,Gweru,Midlands,-17.489722,31.059119,66272,Lawyer,1733745357,-17.81757,31.670074,2024-12-09 13:55:57,True
7 Rings,Other,648.47,F,Karoi,Mashonaland West,-15.927411,33.80255,799107,Plumber,1730793511,-20.604378,33.683077,2024-11-05 09:58:31,False
Savemore,Food,131.7,M,Beit Bridge,Matabeleland South,-18.921541,33.652052,658388,IT Support,1704576362,-17.568653,25.857908,2024-01-06 23:26:02,False
Zuva,Fuel,2711.55,F,Chivhu,Mashonaland East,-15.600842,32.788272,881444,Teacher,1705190931,-16.86199,34.573205,2024-01-14 02:08:51,True
Choppies,Food,2053.91,M,Karoi,Mashonaland West,-16.798322,28.87369,115915,Politician,1718094902,-15.144111,25.432926,2024-06-11 10:35:02,True
Adidas,Clothing,460.08,F,Mhangura,Mashonaland West,-19.675136,27.285425,149718,Statistician,1711689510,-17.977468,30.831686,2024-03-29 07:18:30,False
Choppies,Food,696.05,F,Hwange,Matabeleland North,-17.965347,28.490752,174636,Insurance Broker,1723995059,-16.208129,28.305075,2024-08-18 17:30:59,True
Zuva,Fuel,739.49,F,Vic Falls,Matabeleland North,-16.360617,30.128495,148764,Actuary,1715170995,-20.97479,27.232158,2024-05-08 14:23:15,False
Engen,Fuel,374.51,F,Gweru,Midlands,-15.557883,33.077627,51789,Soldier,1708759128,-16.066808,25.980766,2024-02-24 09:18:48,False
Engen,Fuel,43.15,F,Harare,Harare,-15.589139,30.696663,776309,Event Planner,1718257912,-17.104266,25.631551,2024-06-13 07:51:52,False
Spar,Food,1055.79,M,Marondera,Mashonaland East,-17.435008,28.300577,530340,Engineer,1720592646,-20.103003,32.114955,2024-07-10 08:24:06,True
Trade Center,Other,542.95,F,Kwekwe,Midlands,-19.376547,34.864119,810211,Hwindi,1714183919,-16.083488,26.129367,2024-04-27 04:11:59,False
Nike,Clothing,2310.16,M,Lupane,Matabeleland North,-19.98759,33.31714,797378,Social Worker,1733719374,-20.139031,29.419958,2024-12-09 06:42:54,True
KFC,Food,101.28,M,Mutare,Manicaland,-20.267405,28.427496,97286,Real Estate Agent,1733872031,-17.909948,26.404051,2024-12-11 01:07:11,False
Engen,Fuel,3078.64,M,Gweru,Midlands,-18.695501,25.689896,521561,Architect,1730668133,-15.852051,28.358833,2024-11-03 23:08:53,True
MedOrange,Medical,3160.7,F,Vic Falls,Matabeleland North,-15.435638,33.61297,20884,Radiographer,1726684838,-19.706856,27.292173,2024-09-18 20:40:38,True
Thuli,Fuel,1605.52,F,Mutare,Manicaland,-15.869981,26.12283,537615,Mechanic,1725884357,-15.223806,34.322077,2024-09-09 14:19:17,True
Greenwood Pharmacy,Medical,22.95,F,Zvishavane,Midlands,-19.467403,25.47961,432256,Lecturer,1718120324,-20.519283,25.01721,2024-06-11 17:38:44,False
Indrive,Other,775.12,F,Chinhoyi,Mashonaland West,-17.626801,31.049067,81251,Electrician,1733573175,-16.222416,34.908892,2024-12-07 14:06:15,False
Greenwood Pharmacy,Medical,350.75,F,Harare,Harare,-15.886367,34.151177,293457,Farmer,1714316463,-16.765838,26.534149,2024-04-28 17:01:03,False
Adidas,Clothing,721.01,M,Chivhu,Mashonaland East,-20.523057,31.261627,611565,Other,1721047477,-19.378595,26.803171,2024-07-15 14:44:37,False
7 Rings,Other,543.33,M,Gweru,Midlands,-17.444106,34.138024,563139,Human Resource Manager,1721384916,-15.856858,25.365916,2024-07-19 12:28:36,False
Thuli,Fuel,650.69,F,Masvingo,Masvingo,-16.94847,33.942696,406423,Electrician,1711856995,-19.412173,31.947243,2024-03-31 05:49:55,True
Kombi,Other,323.01,M,Kariba,Mashonaland West,-16.936502,32.094501,600751,Microbiologist,1724984583,-15.272403,27.645201,2024-08-30 04:23:03,False
Under Armour,Clothing,210.71,F,Hwange,Matabeleland North,-17.701152,32.422299,298544,Soldier,1706618617,-20.423839,25.622692,2024-01-30 14:43:37,False
Push Athletics,Clothing,2935.66,F,Bulawayo,Bulawayo,-19.179682,34.931,28460,Lawyer,1725801767,-17.56459,32.7843,2024-09-08 15:22:47,True
Under Armour,Clothing,1024.48,M,Shurugwi,Midlands,-18.593765,30.094364,90034,Lecturer,1728372845,-18.352106,29.200094,2024-10-08 09:34:05,True
Zuva,Fuel,4467.65,M,Vic Falls,Matabeleland North,-19.345787,25.153268,773374,Event Planner,1725229385,-18.560035,33.891374,2024-09-02 00:23:05,True
Uber,Other,640.55,F,Shurugwi,Midlands,-17.01925,27.278708,347518,Social Worker,1719210727,-20.660356,31.945114,2024-06-24 08:32:07,False
MedOrange,Medical,776.58,M,Mutare,Manicaland,-15.08218,34.207622,175062,Data Scientist,1712227346,-17.274414,28.769802,2024-04-04 12:42:26,False
Chicken Inn,Food,3911.05,F,Chinhoyi,Mashonaland West,-20.362221,30.97558,912094,Mechanic,1717176006,-19.45653,28.020991,2024-05-31 19:20:06,True
Nike,Clothing,200.39,F,Beit Bridge,Matabeleland South,-15.328362,29.780024,899431,Chef,1725539602,-18.708782,31.637521,2024-09-05 14:33:22,False
Total,Fuel,510.27,F,Mutare,Manicaland,-15.545184,33.080779,186160,Microbiologist,1732910550,-18.152056,27.872464,2024-11-29 22:02:30,False
Push Athletics,Clothing,800.16,M,Harare,Harare,-18.138987,28.666682,922481,Social Worker,1718127213,-15.543121,27.069952,2024-06-11 19:33:33,False
Amazon,Electronics,318.94,M,Chinhoyi,Mashonaland West,-17.997626,34.711625,714578,Accountant,1722592737,-15.203877,29.478523,2024-08-02 11:58:57,False
Indrive,Other,780.82,M,Vic Falls,Matabeleland North,-19.78745,27.185522,68062,Lecturer,1715928693,-17.533349,32.36537,2024-05-17 08:51:33,False
7 Rings,Other,410.23,F,Chinhoyi,Mashonaland West,-19.726908,31.948219,391874,Research Scientist,1713826853,-20.567617,29.601273,2024-04-23 01:00:53,False
Museyamwa,Other,506.3,M,Kariba,Mashonaland West,-15.909426,28.722643,57174,Doctor,1731428904,-16.327883,26.642801,2024-11-12 18:28:24,False
Savemore,Food,3656.85,M,Mutare,Manicaland,-17.104151,30.749043,981650,Accountant,1720930501,-17.836731,25.258736,2024-07-14 06:15:01,True
Chicken Inn,Food,2830.34,M,Kariba,Mashonaland West,-20.230059,29.783264,716021,Physiotherapist,1713145725,-15.487209,28.271693,2024-04-15 03:48:45,True
Engen,Fuel,3723.52,M,Mutare,Manicaland,-15.291253,28.002751,13497,Athlete,1707965584,-18.732341,31.931149,2024-02-15 04:53:04,True
Amazon,Electronics,2236.18,F,Marondera,Mashonaland East,-16.007399,31.045408,877351,Lecturer,1709870421,-18.710788,33.628362,2024-03-08 06:00:21,True
Indrive,Other,565.03,F,Kariba,Mashonaland West,-19.862775,30.518315,878232,Banker,1728473963,-17.297409,27.429068,2024-10-09 13:39:23,False
N Richards,Other,3416.26,M,Mhangura,Mashonaland West,-17.623141,27.152377,951985,Radiographer,1710364619,-19.244813,34.07548,2024-03-13 23:16:59,True
MedOrange,Medical,477.76,M,Bulawayo,Bulawayo,-16.446932,26.107321,59215,Mechanic,1710626633,-19.398219,32.724028,2024-03-17 00:03:53,False
